frame,x_0,y_0,z_0,x_1,y_1,z_1,x_2,y_2,z_2,x_3,y_3,z_3,x_4,y_4,z_4,x_5,y_5,z_5,x_6,y_6,z_6,x_7,y_7,z_7,x_8,y_8,z_8,x_9,y_9,z_9,x_10,y_10,z_10,x_11,y_11,z_11,x_12,y_12,z_12,x_13,y_13,z_13,x_14,y_14,z_14,x_15,y_15,z_15,x_16,y_16,z_16,x_17,y_17,z_17,x_18,y_18,z_18,x_19,y_19,z_19,x_20,y_20,z_20,wx_0,wy_0,wz_0,wx_1,wy_1,wz_1,wx_2,wy_2,wz_2,wx_3,wy_3,wz_3,wx_4,wy_4,wz_4,wx_5,wy_5,wz_5,wx_6,wy_6,wz_6,wx_7,wy_7,wz_7,wx_8,wy_8,wz_8,wx_9,wy_9,wz_9,wx_10,wy_10,wz_10,wx_11,wy_11,wz_11,wx_12,wy_12,wz_12,wx_13,wy_13,wz_13,wx_14,wy_14,wz_14,wx_15,wy_15,wz_15,wx_16,wy_16,wz_16,wx_17,wy_17,wz_17,wx_18,wy_18,wz_18,wx_19,wy_19,wz_19,wx_20,wy_20,wz_20,frame_rate,frame_width,frame_height
0,0.1708974391222,1.0092153549194336,6.105229886088637e-07,0.17681322991847992,0.9053837656974792,0.020741892978549004,0.19841893017292023,0.8165839910507202,0.01118776760995388,0.23581331968307495,0.7557958960533142,-0.004218744579702616,0.27543437480926514,0.7191054821014404,-0.020478693768382072,0.14577481150627136,0.7502198219299316,-0.03335867449641228,0.23373010754585266,0.6669701337814331,-0.06398321688175201,0.29480451345443726,0.6562731862068176,-0.08084236085414886,0.33727067708969116,0.6571221947669983,-0.09017211943864822,0.15383945405483246,0.7886208295822144,-0.06070774421095848,0.25232890248298645,0.6835293769836426,-0.09027881175279617,0.31957241892814636,0.6625686883926392,-0.10024446994066238,0.36487051844596863,0.6581754088401794,-0.10621446371078491,0.17596787214279175,0.8344976902008057,-0.0849035382270813,0.27235984802246094,0.7368709444999695,-0.1094592958688736,0.3350810408592224,0.7135295271873474,-0.10997997969388962,0.3755604028701782,0.7046603560447693,-0.10810931771993637,0.20965738594532013,0.880423367023468,-0.10674149543046951,0.285459041595459,0.8020723462104797,-0.11910538375377655,0.3297275900840759,0.7782269716262817,-0.11324391514062881,0.36106836795806885,0.7656103372573853,-0.10739383101463318,-0.004916429985314608,0.07468981295824051,0.0590670220553875,-0.001691055716946721,0.03823209926486015,0.05754302069544792,0.010433677583932877,0.014404166489839554,0.052095677703619,0.02104273810982704,-0.003183953929692507,0.03415343165397644,0.03377416729927063,-0.014682741835713387,0.009178448468446732,-0.011935158632695675,-0.011684239841997623,0.016610661521553993,0.017336567863821983,-0.024593060836195946,0.01574092172086239,0.035866979509592056,-0.033359821885824203,0.027152560651302338,0.053735919296741486,-0.03113487921655178,0.04436946287751198,-0.005480148829519749,-0.003326956881210208,0.00047705476754345,0.021157432347536087,-0.025202982127666473,-0.0034100229386240244,0.04390339553356171,-0.03274665027856827,0.012175715528428555,0.061206966638565063,-0.03934304043650627,0.03779907152056694,0.005996354855597019,0.0064479815773665905,-0.011611499823629856,0.028333494439721107,-0.01014428399503231,-0.01138757262378931,0.05292047560214996,-0.018599528819322586,-0.0002559770946390927,0.07084617763757706,-0.022643737494945526,0.017560305073857307,0.012776619754731655,0.026360895484685898,-0.01239869836717844,0.033346451818943024,0.008626922965049744,-0.010704939253628254,0.05081159248948097,-0.004730219952762127,-0.002492687664926052,0.06423186510801315,-0.006231446750462055,0.011257004924118519,30.0,640.0,480.0
1,0.1720457375049591,1.0097150802612305,6.180556511026225e-07,0.17323943972587585,0.9068421721458435,0.01887279748916626,0.19439347088336945,0.816852331161499,0.008960340172052383,0.2325315922498703,0.7561362981796265,-0.006150550674647093,0.2725694179534912,0.7196715474128723,-0.021980587393045425,0.1460302770137787,0.7511039972305298,-0.035588037222623825,0.23578563332557678,0.6654222011566162,-0.06652021408081055,0.29695916175842285,0.6554548740386963,-0.08300857990980148,0.33866286277770996,0.6564488410949707,-0.0918358862400055,0.15351009368896484,0.7905856370925903,-0.06145046651363373,0.2530992329120636,0.6831309795379639,-0.09080329537391663,0.31988123059272766,0.662966251373291,-0.10017376393079758,0.3647521138191223,0.6584075093269348,-0.10568255186080933,0.17491906881332397,0.8371260166168213,-0.08429480344057083,0.2720484733581543,0.7391818761825562,-0.10871155560016632,0.3344898521900177,0.7134288549423218,-0.10936594009399414,0.3753752112388611,0.7014195322990417,-0.10762691497802734,0.20817266404628754,0.8832821846008301,-0.10488170385360718,0.2845557928085327,0.8043102622032166,-0.11689296364784241,0.3290277421474457,0.7788425087928772,-0.11113376915454865,0.36063501238822937,0.7636331915855408,-0.10549653321504593,-0.005123808514326811,0.07522866874933243,0.059019312262535095,-0.0019324379973113537,0.038114994764328,0.05722279101610184,0.009268046356737614,0.014309627935290337,0.052376650273799896,0.019862594082951546,-0.0034075919538736343,0.03443191945552826,0.032350704073905945,-0.015106964856386185,0.00800327304750681,-0.011626297608017921,-0.011337639763951302,0.01629534922540188,0.01765654794871807,-0.0250852108001709,0.015572641976177692,0.03673059493303299,-0.03381016105413437,0.026937298476696014,0.054216887801885605,-0.03145798668265343,0.045006781816482544,-0.005499705672264099,-0.003113386919721961,0.0007163533009588718,0.020841773599386215,-0.02559831738471985,-0.003509643953293562,0.043750159442424774,-0.032512400299310684,0.011541774496436119,0.06027982011437416,-0.03967919200658798,0.037670671939849854,0.005689842626452446,0.006449084263294935,-0.011608485132455826,0.028003647923469543,-0.010096326470375061,-0.011201538145542145,0.0523323118686676,-0.01934054307639599,-0.0003029512008652091,0.07083451747894287,-0.02428237721323967,0.017765961587429047,0.012741323560476303,0.026178590953350067,-0.012216978706419468,0.033075228333473206,0.008398711681365967,-0.010313093662261963,0.05118250846862793,-0.005442253779619932,-0.0022006903309375048,0.06401921808719635,-0.007613711059093475,0.011555858887732029,30.0,640.0,480.0
2,0.16978245973587036,1.0111842155456543,6.015049507368531e-07,0.1723473072052002,0.9083024859428406,0.020145781338214874,0.19365321099758148,0.8186059594154358,0.01086107362061739,0.2309255748987198,0.7583380341529846,-0.003928117919713259,0.27069956064224243,0.7219770550727844,-0.019519111141562462,0.14538437128067017,0.7519002556800842,-0.033648308366537094,0.2338961958885193,0.6657469868659973,-0.06390795111656189,0.2949950098991394,0.6545576453208923,-0.08001196384429932,0.3368140161037445,0.6549617648124695,-0.08861857652664185,0.15315011143684387,0.791435718536377,-0.059921517968177795,0.2521211504936218,0.6841963529586792,-0.08867769688367844,0.3186540901660919,0.6628296375274658,-0.09783456474542618,0.36326926946640015,0.6577259302139282,-0.10325063765048981,0.17451924085617065,0.83809494972229,-0.08310632407665253,0.271228164434433,0.7392329573631287,-0.10718487948179245,0.3338600695133209,0.7128847241401672,-0.10758334398269653,0.37491804361343384,0.7010525465011597,-0.1056150421500206,0.20777927339076996,0.8848827481269836,-0.10392716526985168,0.28401434421539307,0.8048084378242493,-0.11559268832206726,0.32882729172706604,0.7793733477592468,-0.10941522568464279,0.3606041669845581,0.7648857235908508,-0.10342415422201157,-0.004545168019831181,0.07442430406808853,0.05941197648644447,-0.0018845677841454744,0.037947457283735275,0.057069722563028336,0.009123419411480427,0.01430786494165659,0.05186837911605835,0.019417699426412582,-0.0029333154670894146,0.03418029472231865,0.031515032052993774,-0.014574597589671612,0.00772498082369566,-0.011563463136553764,-0.01120057050138712,0.016042020171880722,0.017518209293484688,-0.02508353441953659,0.015335306525230408,0.03616708144545555,-0.03381026163697243,0.02671235240995884,0.05328848212957382,-0.031796351075172424,0.044220514595508575,-0.005362564232200384,-0.0029302409384399652,0.0009056786075234413,0.020564237609505653,-0.025297019630670547,-0.0035987470764666796,0.04324641078710556,-0.03254225105047226,0.012049960903823376,0.05959762632846832,-0.04021387919783592,0.037928782403469086,0.005575431510806084,0.006248155143111944,-0.011474089697003365,0.027890773490071297,-0.0102565698325634,-0.01113723125308752,0.051761504262685776,-0.01996653899550438,-0.00030256391619332135,0.07030646502971649,-0.024691453203558922,0.01803707145154476,0.012292318046092987,0.026224717497825623,-0.012335607782006264,0.03286398574709892,0.008253157138824463,-0.010260777547955513,0.05037969350814819,-0.005934390239417553,-0.0018515908159315586,0.06356558203697205,-0.007565813604742289,0.012506091967225075,30.0,640.0,480.0
3,0.17096464335918427,1.010604739189148,5.77572620841238e-07,0.17758242785930634,0.9047533273696899,0.02560725435614586,0.19909559190273285,0.8176205158233643,0.01621941477060318,0.2351866066455841,0.7587834000587463,0.00021398633543867618,0.2739142179489136,0.7224214673042297,-0.016966041177511215,0.14636331796646118,0.7498201727867126,-0.03723371401429176,0.23551839590072632,0.6650450229644775,-0.06890938431024551,0.29631292819976807,0.6553314328193665,-0.0849093422293663,0.33819305896759033,0.6570947170257568,-0.09378857165575027,0.154457688331604,0.790884792804718,-0.06795952469110489,0.2530997097492218,0.6845303177833557,-0.10056472569704056,0.3202214241027832,0.6642151474952698,-0.11102712154388428,0.36543008685112,0.6600295305252075,-0.11725056171417236,0.17656469345092773,0.8380982279777527,-0.09463677555322647,0.2714211046695709,0.739082396030426,-0.12130033224821091,0.33485785126686096,0.7134283781051636,-0.121656633913517,0.37687501311302185,0.7021679878234863,-0.11977346241474152,0.21036605536937714,0.885325014591217,-0.11831653118133545,0.28503742814064026,0.8062479496002197,-0.13172295689582825,0.3295794725418091,0.7801738977432251,-0.1258222609758377,0.36171990633010864,0.7649939656257629,-0.12022427469491959,-0.004503706004470587,0.07483363896608353,0.05964872986078262,-0.0010562147945165634,0.03752901777625084,0.05746449902653694,0.010688155889511108,0.014407034032046795,0.051920097321271896,0.02048930525779724,-0.0024247057735919952,0.032831188291311264,0.03352932631969452,-0.014060715213418007,0.006149331107735634,-0.01190897636115551,-0.011936478316783905,0.01644371636211872,0.017993580549955368,-0.025088155642151833,0.01538461446762085,0.03579017147421837,-0.03363016992807388,0.02744871936738491,0.05275394394993782,-0.030625030398368835,0.044966455549001694,-0.005444655194878578,-0.003444202244281769,0.000489245867356658,0.02049904316663742,-0.024287309497594833,-0.0036121003795415163,0.04336715117096901,-0.03177698329091072,0.011776003055274487,0.059858858585357666,-0.03897610679268837,0.03876212239265442,0.00579842459410429,0.006798816379159689,-0.011628645472228527,0.02707422710955143,-0.009620556607842445,-0.011599384248256683,0.051845185458660126,-0.0187477245926857,-0.0012622633948922157,0.07042216509580612,-0.023541487753391266,0.0176029484719038,0.012035967782139778,0.02676846832036972,-0.012885871343314648,0.032285645604133606,0.00924723781645298,-0.01048470102250576,0.04983576759696007,-0.004791794344782829,-0.002821041038259864,0.06338219344615936,-0.0068096318282186985,0.01143716461956501,30.0,640.0,480.0
4,0.17364269495010376,1.0104252099990845,5.918323608966602e-07,0.16937708854675293,0.9064856171607971,0.022713469341397285,0.18855677545070648,0.8200856447219849,0.0135039696469903,0.22468264400959015,0.7609010338783264,-0.0015487016644328833,0.26457908749580383,0.725940465927124,-0.017610887065529823,0.14539018273353577,0.7519513368606567,-0.03661741688847542,0.23449426889419556,0.665837824344635,-0.06651369482278824,0.29486292600631714,0.655417799949646,-0.08178944140672684,0.3361492156982422,0.6563509106636047,-0.09011702984571457,0.15573224425315857,0.7919252514839172,-0.06442740559577942,0.25427064299583435,0.6850222945213318,-0.09407965838909149,0.32064858078956604,0.6639759540557861,-0.10420647263526917,0.3654082417488098,0.6590489149093628,-0.11060074716806412,0.17941389977931976,0.8383462429046631,-0.08826301991939545,0.2734825015068054,0.7379539012908936,-0.11243759095668793,0.3358638882637024,0.7128098011016846,-0.11307939141988754,0.37704625725746155,0.70320725440979,-0.11160770058631897,0.21381087601184845,0.8846020102500916,-0.10936596989631653,0.2877081036567688,0.8038448691368103,-0.12082409858703613,0.3312550187110901,0.7785529494285583,-0.11448422819375992,0.36261844635009766,0.7647578120231628,-0.10855500400066376,-0.006191649474203587,0.07440073043107986,0.0595007948577404,-0.0035965866409242153,0.037949301302433014,0.0571567639708519,0.006768851075321436,0.014190832152962685,0.052576854825019836,0.01627810113132,-0.002161831595003605,0.03578537702560425,0.029088344424962997,-0.014060511253774166,0.009661302901804447,-0.01292883139103651,-0.011304965242743492,0.01568368822336197,0.01677771471440792,-0.02458076737821102,0.01507252361625433,0.03466898202896118,-0.034038644284009933,0.027185317128896713,0.05201521888375282,-0.03151122108101845,0.04594188556075096,-0.005676387343555689,-0.0031156500335782766,0.0002572367375250906,0.02003723569214344,-0.02446545660495758,-0.003052482381463051,0.04311739280819893,-0.03273002803325653,0.01248104590922594,0.0594869963824749,-0.04021656885743141,0.039757151156663895,0.006391194183379412,0.006589753553271294,-0.011149818077683449,0.027644960209727287,-0.010987709276378155,-0.01046284195035696,0.052024323493242264,-0.020233461633324623,0.0004202119307592511,0.07031486928462982,-0.024654237553477287,0.019134851172566414,0.013397866860032082,0.02592882700264454,-0.011450380086898804,0.03321909159421921,0.007656513247638941,-0.00886012427508831,0.051113951951265335,-0.006156928837299347,-0.0003324224962852895,0.06371141225099564,-0.007952150888741016,0.013575073331594467,30.0,640.0,480.0
5,0.17705348134040833,1.0086703300476074,6.092939202062553e-07,0.17170701920986176,0.9053851366043091,0.018916165456175804,0.19006597995758057,0.8173389434814453,0.008912401273846626,0.22671553492546082,0.7559829354286194,-0.006159916054457426,0.2670844793319702,0.7210860848426819,-0.021829133853316307,0.14684554934501648,0.7511314153671265,-0.03583768010139465,0.2380554974079132,0.6657852530479431,-0.06609082221984863,0.29871004819869995,0.6555989980697632,-0.08233249932527542,0.3398604094982147,0.656383752822876,-0.09093034267425537,0.15696877241134644,0.7901575565338135,-0.060978397727012634,0.2563770115375519,0.6842572689056396,-0.08948394656181335,0.32222890853881836,0.6638432741165161,-0.09889787435531616,0.36688077449798584,0.6601449251174927,-0.10451306402683258,0.18073445558547974,0.835735559463501,-0.08281189948320389,0.27514028549194336,0.7374396324157715,-0.10587658733129501,0.3365733027458191,0.7124202847480774,-0.10613459348678589,0.37742793560028076,0.7024820446968079,-0.10422784835100174,0.21562618017196655,0.8805506229400635,-0.10238820314407349,0.28980767726898193,0.8010568022727966,-0.11283691227436066,0.33318784832954407,0.7767018675804138,-0.1061704158782959,0.3644394278526306,0.763151228427887,-0.09982512891292572,-0.006693853531032801,0.07506638020277023,0.05993637442588806,-0.003223093692213297,0.03780257701873779,0.05802341550588608,0.006378895603120327,0.0136595843359828,0.05288475379347801,0.016423838213086128,-0.00411959458142519,0.03547704219818115,0.028808599337935448,-0.01550326682627201,0.009267939254641533,-0.013316458091139793,-0.011247861199080944,0.015552850440144539,0.016776129603385925,-0.024325259029865265,0.014858640730381012,0.035803526639938354,-0.03426746651530266,0.027515670284628868,0.05290643498301506,-0.031628262251615524,0.04690118134021759,-0.0055039445869624615,-0.003021263750270009,-8.193265239242464e-05,0.021072283387184143,-0.024893052875995636,-0.0029086421709507704,0.043625421822071075,-0.032784171402454376,0.012811774387955666,0.06026463955640793,-0.03929278627038002,0.040111228823661804,0.006251005921512842,0.006208732724189758,-0.011210999451577663,0.027722546830773354,-0.010824999772012234,-0.010025898925960064,0.052111513912677765,-0.019640866667032242,0.0013973187888041139,0.0704801082611084,-0.02438017539680004,0.01931859739124775,0.013546392321586609,0.025762781500816345,-0.01098642311990261,0.03410268947482109,0.007062490098178387,-0.008500110357999802,0.05149368196725845,-0.0058910660445690155,0.000746987119782716,0.06425293534994125,-0.007900656200945377,0.014348380267620087,30.0,640.0,480.0
6,0.17500066757202148,1.0078154802322388,6.199259132699808e-07,0.17244789004325867,0.906005322933197,0.01806418038904667,0.19175326824188232,0.817093014717102,0.00851370021700859,0.228900745511055,0.7556461691856384,-0.0060513741336762905,0.2686868906021118,0.7200316786766052,-0.021129636093974113,0.14801360666751862,0.7505577802658081,-0.03386310860514641,0.23858292400836945,0.6652131080627441,-0.06381983309984207,0.29933908581733704,0.65431809425354,-0.08013194799423218,0.340236097574234,0.6548342704772949,-0.08855470269918442,0.1565537452697754,0.7902349233627319,-0.05815696343779564,0.25727951526641846,0.6843262910842896,-0.08573174476623535,0.32365885376930237,0.6636795997619629,-0.09447947144508362,0.3682445287704468,0.659968376159668,-0.09950865060091019,0.17890565097332,0.8361262679100037,-0.0794810950756073,0.2764831483364105,0.7374833822250366,-0.1017933115363121,0.33780255913734436,0.7125509977340698,-0.1018122211098671,0.37783509492874146,0.7025958895683289,-0.09960676729679108,0.21288076043128967,0.8811920285224915,-0.0987217053771019,0.28956758975982666,0.8020427823066711,-0.10850315541028976,0.3334598243236542,0.7771261930465698,-0.10173030197620392,0.3646952509880066,0.7632744312286377,-0.09524891525506973,-0.006063579116016626,0.0744447112083435,0.059839650988578796,-0.002695040311664343,0.03803427889943123,0.0576164610683918,0.0074999406933784485,0.014213732443749905,0.05308763310313225,0.017101533710956573,-0.003571458626538515,0.03582951799035072,0.029454413801431656,-0.015111828222870827,0.009809854440391064,-0.012631780467927456,-0.010879451408982277,0.016191931441426277,0.01759660616517067,-0.02454138919711113,0.015182402916252613,0.036476679146289825,-0.0341067798435688,0.027516573667526245,0.053585413843393326,-0.03170450031757355,0.0458102710545063,-0.00529643427580595,-0.0029566448647528887,0.00021647752146236598,0.020876307040452957,-0.024854879826307297,-0.0027627116069197655,0.04430856555700302,-0.03280974179506302,0.012859567999839783,0.06058568134903908,-0.03910813108086586,0.03936605900526047,0.005438476800918579,0.006083836313337088,-0.011627309955656528,0.028099505230784416,-0.010653316974639893,-0.010121813043951988,0.052363429218530655,-0.019502559676766396,0.0007792540127411485,0.07074767351150513,-0.02371189370751381,0.01905481144785881,0.013088506646454334,0.02605881355702877,-0.01188819669187069,0.03378739580512047,0.00746056716889143,-0.009268125519156456,0.05109747126698494,-0.006038208492100239,0.00015078655269462615,0.0645788162946701,-0.007524431683123112,0.014185696840286255,30.0,640.0,480.0
7,0.17756325006484985,1.0091941356658936,6.112076107456232e-07,0.17825759947299957,0.9049063324928284,0.01977069117128849,0.19903001189231873,0.8166085481643677,0.009554175660014153,0.23642253875732422,0.7557790279388428,-0.0058164638467133045,0.2752031087875366,0.7203488945960999,-0.02187870629131794,0.14966988563537598,0.7484440803527832,-0.03805180639028549,0.24011394381523132,0.6657955646514893,-0.06967877596616745,0.30195528268814087,0.6551913619041443,-0.08747393637895584,0.3449200391769409,0.6556662321090698,-0.09737062454223633,0.15704622864723206,0.7905052900314331,-0.06426248699426651,0.2575315237045288,0.6849287152290344,-0.09434207528829575,0.3250110149383545,0.6649850010871887,-0.10498972237110138,0.3703745901584625,0.6621853113174438,-0.11162945628166199,0.1789146214723587,0.8378750681877136,-0.08694151043891907,0.2747330665588379,0.7378164529800415,-0.111106738448143,0.3372557759284973,0.7125278115272522,-0.11175001412630081,0.37889039516448975,0.7039027214050293,-0.11014269292354584,0.21316780149936676,0.8834798336029053,-0.10728463530540466,0.2890012562274933,0.8028104305267334,-0.11847834289073944,0.3334850072860718,0.7769444584846497,-0.11227788776159286,0.3656393885612488,0.7630846500396729,-0.10638092458248138,-0.004687211476266384,0.0743158683180809,0.06074976921081543,-0.0012366303708404303,0.037504784762859344,0.057729508727788925,0.009215731173753738,0.014404713176190853,0.051458485424518585,0.019263856112957,-0.0027676059398800135,0.03280674293637276,0.03110395185649395,-0.01437684427946806,0.006705821957439184,-0.012586118653416634,-0.010828479193150997,0.015998296439647675,0.0174321997910738,-0.02378522977232933,0.014829455874860287,0.03648035600781441,-0.0334458202123642,0.02649659290909767,0.053601913154125214,-0.031115073710680008,0.04413566738367081,-0.005459535866975784,-0.0028936846647411585,0.0002506881137378514,0.02036110870540142,-0.02487647347152233,-0.0033871622290462255,0.04329962655901909,-0.032151732593774796,0.011864609085023403,0.060257840901613235,-0.038562629371881485,0.03909304365515709,0.005481183063238859,0.005638236179947853,-0.011661963537335396,0.026883471757173538,-0.010181723162531853,-0.010549863800406456,0.05111876502633095,-0.01916915737092495,-0.0006580892950296402,0.07024163752794266,-0.023647036403417587,0.017640726640820503,0.012816768139600754,0.025823021307587624,-0.011770089156925678,0.033058155328035355,0.007715210318565369,-0.010102048516273499,0.049526918679475784,-0.006309032440185547,-0.0014773383736610413,0.06376704573631287,-0.00787203386425972,0.012284248135983944,30.0,640.0,480.0
8,0.17981144785881042,1.003139853477478,6.226639470696682e-07,0.1736353635787964,0.9008834958076477,0.014875317923724651,0.19296717643737793,0.8122686743736267,0.0036614073906093836,0.23171588778495789,0.7503622770309448,-0.011756000109016895,0.2728099524974823,0.716702938079834,-0.027511078864336014,0.15101930499076843,0.7470226883888245,-0.03835669532418251,0.2440626323223114,0.6633714437484741,-0.06901168823242188,0.3048611879348755,0.6541441679000854,-0.0856545940041542,0.34558895230293274,0.6556705236434937,-0.09434757381677628,0.15977227687835693,0.7875636219978333,-0.06095965579152107,0.2609935700893402,0.6828172206878662,-0.08895185589790344,0.3268241882324219,0.6645532846450806,-0.09773620218038559,0.37110865116119385,0.6627354025840759,-0.10298558324575424,0.18224956095218658,0.8342583179473877,-0.08065164089202881,0.27822133898735046,0.7360478043556213,-0.10342913120985031,0.33900827169418335,0.7127768397331238,-0.10361022502183914,0.37933069467544556,0.7048620581626892,-0.10159149765968323,0.21647532284259796,0.8795260190963745,-0.0984496921300888,0.2917965054512024,0.8002129793167114,-0.10851575434207916,0.33535483479499817,0.7761614322662354,-0.10208253562450409,0.3663598299026489,0.763038158416748,-0.09595651179552078,-0.006908887531608343,0.07528719305992126,0.06080412492156029,-0.0029692091047763824,0.03752415254712105,0.058291956782341,0.006269516423344612,0.013277572579681873,0.05300390347838402,0.017010556533932686,-0.005043808836489916,0.03516164794564247,0.029301254078745842,-0.015582284890115261,0.007952532730996609,-0.013156993314623833,-0.011354407295584679,0.015704602003097534,0.017396211624145508,-0.023971296846866608,0.0149082625284791,0.03717300668358803,-0.033768732100725174,0.026885196566581726,0.05396602675318718,-0.03087826631963253,0.046195197850465775,-0.005306743085384369,-0.0029027587734162807,-7.67307064961642e-05,0.021576043218374252,-0.024893945083022118,-0.002687253523617983,0.04424756020307541,-0.0319974347949028,0.012689076364040375,0.06020238250494003,-0.03760563209652901,0.039228931069374084,0.005926933139562607,0.0061494880355894566,-0.01146719977259636,0.02759285643696785,-0.010506492108106613,-0.009947802871465683,0.05203764885663986,-0.019132699817419052,0.001336060231551528,0.07045843452215195,-0.023112289607524872,0.018336987122893333,0.013479705899953842,0.02625436522066593,-0.011274095624685287,0.0340845063328743,0.006877638399600983,-0.008899171836674213,0.051620714366436005,-0.00576771842315793,0.0009427579352632165,0.0641385093331337,-0.007412253879010677,0.013976777903735638,30.0,640.0,480.0
9,0.18396028876304626,1.0010381937026978,6.054900723029277e-07,0.17700010538101196,0.8989146947860718,0.014234178699553013,0.1960756778717041,0.8102307915687561,0.00302769523113966,0.23399491608142853,0.748296856880188,-0.01187391858547926,0.2736254334449768,0.7147252559661865,-0.02698558382689953,0.1535039246082306,0.7456675171852112,-0.04108118265867233,0.24636009335517883,0.6640942096710205,-0.0720779225230217,0.30721515417099,0.6539343595504761,-0.08902496844530106,0.34824246168136597,0.6547741889953613,-0.09811235219240189,0.1639559268951416,0.7881625890731812,-0.0633368194103241,0.2643169164657593,0.6837178468704224,-0.09202179312705994,0.3296855688095093,0.664746880531311,-0.10171408206224442,0.37352803349494934,0.6628919839859009,-0.10767926275730133,0.18808791041374207,0.8352227210998535,-0.08237732201814651,0.2823278605937958,0.7362601161003113,-0.10567990690469742,0.34198707342147827,0.7122877240180969,-0.10638819634914398,0.38166478276252747,0.7050600647926331,-0.10462698340415955,0.2233050912618637,0.8793123364448547,-0.09946730732917786,0.2972155809402466,0.7989047169685364,-0.11026394367218018,0.3397563695907593,0.7739320993423462,-0.10428588837385178,0.3705021142959595,0.7606699466705322,-0.09829892218112946,-0.006767317187041044,0.07540202885866165,0.0614982508122921,-0.0035123596899211407,0.0373394750058651,0.05897093936800957,0.005729148164391518,0.012555761262774467,0.05295147746801376,0.016086235642433167,-0.0055872416123747826,0.03448745608329773,0.027594557031989098,-0.016842322424054146,0.007425378076732159,-0.014410385861992836,-0.011365876533091068,0.015436100773513317,0.016418077051639557,-0.024232124909758568,0.014158754609525204,0.0364350788295269,-0.03472505509853363,0.02686145156621933,0.05317848548293114,-0.032405104488134384,0.04607449471950531,-0.005386400036513805,-0.002730711828917265,-0.0003367539611645043,0.02166811190545559,-0.02550520934164524,-0.002915777266025543,0.04408072680234909,-0.032657984644174576,0.013041102327406406,0.06063729152083397,-0.03836603835225105,0.04068201035261154,0.006554517429322004,0.005685091949999332,-0.011163309216499329,0.028421778231859207,-0.011159711517393589,-0.009386464022099972,0.052331484854221344,-0.01938708871603012,0.002072937088087201,0.07026845961809158,-0.023568565025925636,0.01997293159365654,0.014772806316614151,0.026327336207032204,-0.010260366834700108,0.03501459211111069,0.006907573901116848,-0.0077521586790680885,0.05197485536336899,-0.006724233739078045,0.0018480591243132949,0.06455608457326889,-0.00799656379967928,0.01539612840861082,30.0,640.0,480.0
