frame,x_0,y_0,z_0,x_1,y_1,z_1,x_2,y_2,z_2,x_3,y_3,z_3,x_4,y_4,z_4,x_5,y_5,z_5,x_6,y_6,z_6,x_7,y_7,z_7,x_8,y_8,z_8,x_9,y_9,z_9,x_10,y_10,z_10,x_11,y_11,z_11,x_12,y_12,z_12,x_13,y_13,z_13,x_14,y_14,z_14,x_15,y_15,z_15,x_16,y_16,z_16,x_17,y_17,z_17,x_18,y_18,z_18,x_19,y_19,z_19,x_20,y_20,z_20,frame_rate,frame_width,frame_height
10,0.029530808329582214,0.7662044167518616,6.183356617839308e-07,0.1042129173874855,0.7139203548431396,-0.01506267860531807,0.16186517477035522,0.6173056364059448,-0.025626303628087044,0.21239201724529266,0.5527639985084534,-0.04104558378458023,0.26050686836242676,0.5092846751213074,-0.05646244063973427,0.11132435500621796,0.5186071991920471,0.0009087189100682735,0.16879093647003174,0.463248074054718,-0.03520592302083969,0.22467675805091858,0.47395044565200806,-0.06585223972797394,0.27201586961746216,0.49485474824905396,-0.08560395240783691,0.07805021107196808,0.5085569024085999,-0.010531174018979073,0.1527576446533203,0.4414084553718567,-0.05458051338791847,0.21620449423789978,0.46166306734085083,-0.08505053073167801,0.2680595815181732,0.49834370613098145,-0.10007429867982864,0.04279029369354248,0.5119311809539795,-0.027263808995485306,0.12272876501083374,0.44919097423553467,-0.06873303651809692,0.18773597478866577,0.4668128490447998,-0.08730316162109375,0.2421702742576599,0.5000033378601074,-0.0929211899638176,0.00860905647277832,0.5325063467025757,-0.04609221592545509,0.08166034519672394,0.4989260733127594,-0.0804491862654686,0.13838768005371094,0.49412453174591064,-0.09647049009799957,0.19101864099502563,0.49842965602874756,-0.10308047384023666,30.0,640.0,480.0
11,0.02749224752187729,0.7643296718597412,6.233512408471142e-07,0.10508343577384949,0.7106732130050659,-0.015054858289659023,0.16534391045570374,0.6127710938453674,-0.024739030748605728,0.21806102991104126,0.5473697185516357,-0.039824966341257095,0.26832115650177,0.501747190952301,-0.05479554831981659,0.11764691025018692,0.5172116160392761,0.007855754345655441,0.17335081100463867,0.4644661545753479,-0.025697723031044006,0.22838367521762848,0.4712028503417969,-0.05551934614777565,0.27524468302726746,0.4874526262283325,-0.07508637011051178,0.08423750102519989,0.505458652973175,-0.0030319627840071917,0.1573849767446518,0.4450370669364929,-0.04415995255112648,0.21933650970458984,0.4607844650745392,-0.07406870275735855,0.2715740203857422,0.4915367066860199,-0.08910752087831497,0.048090457916259766,0.5070436596870422,-0.019731193780899048,0.126772940158844,0.44480830430984497,-0.05964425578713417,0.18911443650722504,0.46109914779663086,-0.0780855342745781,0.2437000572681427,0.49227651953697205,-0.08365381509065628,0.012249037623405457,0.5257877111434937,-0.038729649037122726,0.08678799122571945,0.4930049777030945,-0.07261162996292114,0.14233824610710144,0.4903772473335266,-0.0883418470621109,0.1948704719543457,0.49672937393188477,-0.09442996233701706,30.0,640.0,480.0
12,0.03192078322172165,0.7615454196929932,6.25849395419209e-07,0.10687469691038132,0.7114027142524719,-0.01618695817887783,0.16614888608455658,0.6124434471130371,-0.02559780329465866,0.217685729265213,0.5464954972267151,-0.03961896151304245,0.2671414017677307,0.5040751695632935,-0.05347076430916786,0.11971499025821686,0.5149365067481995,0.003993362654000521,0.17522713541984558,0.46286270022392273,-0.02925213612616062,0.22908423840999603,0.47152283787727356,-0.05862782150506973,0.2751900553703308,0.4897213578224182,-0.07807177305221558,0.08640045672655106,0.5034438371658325,-0.005900842137634754,0.15822985768318176,0.44346243143081665,-0.046733736991882324,0.21981841325759888,0.46109527349472046,-0.07601159811019897,0.27126577496528625,0.49364805221557617,-0.09084828197956085,0.05056750774383545,0.5063816905021667,-0.02132697030901909,0.1277506947517395,0.4439658224582672,-0.061021722853183746,0.18994247913360596,0.4609808623790741,-0.07895966619253159,0.24342092871665955,0.49284785985946655,-0.08451228588819504,0.014895237982273102,0.5268550515174866,-0.03904615342617035,0.08779754489660263,0.49548161029815674,-0.07309844344854355,0.14322665333747864,0.49153172969818115,-0.08910220861434937,0.19516001641750336,0.4960298538208008,-0.09566718339920044,30.0,640.0,480.0
13,0.03489095717668533,0.7585808038711548,6.389221880453988e-07,0.11078468710184097,0.7080075740814209,-0.013261478394269943,0.1708655059337616,0.6083614230155945,-0.02049998566508293,0.22304463386535645,0.54398113489151,-0.03284288942813873,0.27226853370666504,0.5028188824653625,-0.04515117034316063,0.12289123982191086,0.5094742178916931,0.008737162686884403,0.17849403619766235,0.4597648084163666,-0.021856827661395073,0.2327711582183838,0.4658964276313782,-0.049662817269563675,0.2796787917613983,0.4817618131637573,-0.06837494671344757,0.08932777494192123,0.49766337871551514,-0.002339317463338375,0.162979394197464,0.43972694873809814,-0.04036944359540939,0.22639095783233643,0.45554423332214355,-0.06845980137586594,0.28017014265060425,0.48628538846969604,-0.08298196643590927,0.05368310585618019,0.5004564523696899,-0.0188562273979187,0.134759783744812,0.4425946772098541,-0.05719343572854996,0.19984541833400726,0.45854130387306213,-0.07530172914266586,0.2559020519256592,0.4893273115158081,-0.08129695802927017,0.017868831753730774,0.5207456946372986,-0.03739281743764877,0.09411099553108215,0.4885123372077942,-0.0711100623011589,0.15237846970558167,0.48624342679977417,-0.08674086630344391,0.20707277953624725,0.4926334321498871,-0.09306801110506058,30.0,640.0,480.0
14,0.03153183311223984,0.7593269348144531,6.300863333308371e-07,0.10947775095701218,0.7088969349861145,-0.014062979258596897,0.17076405882835388,0.6095182299613953,-0.02152673341333866,0.2231963574886322,0.5454802513122559,-0.03397691249847412,0.2730996012687683,0.5034210681915283,-0.046235062181949615,0.12128791213035583,0.510559618473053,0.011110525578260422,0.17679712176322937,0.462627112865448,-0.020361727103590965,0.2315717190504074,0.4697152078151703,-0.04943870007991791,0.2789127826690674,0.48713868856430054,-0.06861124187707901,0.08821600675582886,0.49909624457359314,0.0005353517481125891,0.1609073430299759,0.44093701243400574,-0.03817354887723923,0.22356948256492615,0.45622962713241577,-0.06742474436759949,0.2778123915195465,0.4872582256793976,-0.0822938084602356,0.052611079066991806,0.5016245245933533,-0.015774866566061974,0.13388511538505554,0.44641000032424927,-0.0546221025288105,0.19817951321601868,0.46078822016716003,-0.073472760617733,0.25367215275764465,0.4900219142436981,-0.07945194840431213,0.016952790319919586,0.5208923816680908,-0.034156762063503265,0.09322477877140045,0.4893650412559509,-0.06715035438537598,0.15052513778209686,0.48577016592025757,-0.08223744481801987,0.20442894101142883,0.490517258644104,-0.08801653236150742,30.0,640.0,480.0
15,0.047958701848983765,0.7570390105247498,6.248633894756495e-07,0.12217390537261963,0.7068255543708801,-0.012874924577772617,0.18440724909305573,0.6070968508720398,-0.019082333892583847,0.23607444763183594,0.5444079041481018,-0.02988494373857975,0.28527262806892395,0.5091725587844849,-0.040170591324567795,0.12715551257133484,0.4998316168785095,0.00926069263368845,0.18440651893615723,0.4525274932384491,-0.021090876311063766,0.2401898205280304,0.46375444531440735,-0.0482577420771122,0.2883303165435791,0.48490917682647705,-0.0659998208284378,0.09337493032217026,0.48996663093566895,-0.0013367229839786887,0.1702556312084198,0.434942364692688,-0.03751540929079056,0.23440271615982056,0.45446714758872986,-0.06251082569360733,0.2892715632915497,0.484851598739624,-0.07501986622810364,0.060264479368925095,0.49508869647979736,-0.01751081831753254,0.14654426276683807,0.4485158920288086,-0.054792534559965134,0.21219614148139954,0.46536141633987427,-0.07057131826877594,0.26800408959388733,0.4946792423725128,-0.07476185262203217,0.028381772339344025,0.5160167217254639,-0.035819828510284424,0.10596641898155212,0.4856923222541809,-0.06752464175224304,0.1641504168510437,0.48721063137054443,-0.08020640164613724,0.2178359031677246,0.49593663215637207,-0.08423908799886703,30.0,640.0,480.0
16,0.054380834102630615,0.7504904270172119,6.329258894766099e-07,0.13684435188770294,0.7009361982345581,-0.01411887351423502,0.20853891968727112,0.603348970413208,-0.020105503499507904,0.2662076950073242,0.5423744320869446,-0.029777824878692627,0.31403452157974243,0.4989112615585327,-0.038437798619270325,0.1435854136943817,0.49793967604637146,0.012464159168303013,0.21055260300636292,0.45845866203308105,-0.014686609618365765,0.2675636410713196,0.46812009811401367,-0.040811687707901,0.3175591826438904,0.4856472313404083,-0.057321351021528244,0.11167779564857483,0.4860530197620392,0.004155176691710949,0.19852674007415771,0.43643152713775635,-0.027486171573400497,0.2612190246582031,0.45521458983421326,-0.051536645740270615,0.31675392389297485,0.4820356070995331,-0.06278665363788605,0.080855593085289,0.4885396361351013,-0.009664509445428848,0.17547132074832916,0.4463913142681122,-0.0430426299571991,0.23779892921447754,0.4587448537349701,-0.05869147926568985,0.2915206551551819,0.4793069362640381,-0.06224416196346283,0.05169731378555298,0.5052685141563416,-0.0255244430154562,0.13387665152549744,0.47523805499076843,-0.051714248955249786,0.18875932693481445,0.47661760449409485,-0.06037025526165962,0.23917195200920105,0.4826804995536804,-0.061188243329524994,30.0,640.0,480.0
17,0.07479796558618546,0.7448756694793701,6.380158765750821e-07,0.156122624874115,0.6949925422668457,-0.016315661370754242,0.22558993101119995,0.604331374168396,-0.024204423651099205,0.28576499223709106,0.5459681153297424,-0.03651880472898483,0.33718815445899963,0.5015239715576172,-0.04691701382398605,0.17600104212760925,0.48731541633605957,0.017094150185585022,0.2355208396911621,0.44754767417907715,-0.012096473015844822,0.28949105739593506,0.46329936385154724,-0.04045441001653671,0.334434449672699,0.4849456250667572,-0.05837035924196243,0.14542222023010254,0.4727729856967926,0.008542523719370365,0.2233804166316986,0.42903396487236023,-0.024746855720877647,0.28573909401893616,0.4499768912792206,-0.0503399632871151,0.3401144742965698,0.47716301679611206,-0.06295005232095718,0.11409878730773926,0.4742558002471924,-0.006811739876866341,0.2066352665424347,0.43612539768218994,-0.04354528337717056,0.2715514004230499,0.4564858376979828,-0.06090836599469185,0.32714328169822693,0.4856559634208679,-0.06532533466815948,0.08449845761060715,0.4921344816684723,-0.02458314783871174,0.17363877594470978,0.4722229838371277,-0.05487700179219246,0.23158493638038635,0.4805460274219513,-0.06619405746459961,0.2833127975463867,0.49271243810653687,-0.0684247836470604,30.0,640.0,480.0
18,0.08836065232753754,0.7438017725944519,6.786953576920496e-07,0.17082329094409943,0.6931259036064148,-0.01347308699041605,0.2380305677652359,0.6022167205810547,-0.020783575251698494,0.2981402277946472,0.5447973012924194,-0.03298911452293396,0.3520461916923523,0.503777265548706,-0.04345991834998131,0.19839708507061005,0.4870862364768982,0.021922312676906586,0.25698843598365784,0.4544682204723358,-0.0061166537925601006,0.31122887134552,0.46313294768333435,-0.034722477197647095,0.35863354802131653,0.477926641702652,-0.05359924957156181,0.16637197136878967,0.4698258638381958,0.011973393149673939,0.2472730427980423,0.4307266175746918,-0.021533174440264702,0.3076421618461609,0.44749224185943604,-0.04796193540096283,0.36165136098861694,0.47119712829589844,-0.061229877173900604,0.13311025500297546,0.4675436317920685,-0.004619477782398462,0.2252601534128189,0.4318538308143616,-0.04132862761616707,0.2880067229270935,0.4518408477306366,-0.05852218344807625,0.3432159125804901,0.4819338321685791,-0.06280949711799622,0.1009308397769928,0.48251861333847046,-0.023512374609708786,0.1903417408466339,0.46460530161857605,-0.05412774533033371,0.24855199456214905,0.47330594062805176,-0.06628531217575073,0.30206865072250366,0.4855334162712097,-0.0692686215043068,30.0,640.0,480.0
19,0.08896005153656006,0.7433580756187439,6.818910947004042e-07,0.17147710919380188,0.6944632530212402,-0.015203696675598621,0.23839092254638672,0.6028963923454285,-0.02285856567323208,0.2984490394592285,0.5434699654579163,-0.03479181230068207,0.3530072569847107,0.5004130601882935,-0.04491109400987625,0.19831223785877228,0.4874363839626312,0.02070681005716324,0.25879448652267456,0.45424261689186096,-0.007858618162572384,0.31317365169525146,0.46358805894851685,-0.036581650376319885,0.3596600890159607,0.4794391393661499,-0.05563674122095108,0.1665085405111313,0.46895313262939453,0.011383244767785072,0.24731731414794922,0.4287400245666504,-0.02253023348748684,0.3088637888431549,0.4457569420337677,-0.04926693066954613,0.3630622923374176,0.4715117812156677,-0.0628119558095932,0.1338740438222885,0.4673147201538086,-0.004789359401911497,0.22570961713790894,0.43083733320236206,-0.04170595854520798,0.28984928131103516,0.44828033447265625,-0.05920926854014397,0.34589600563049316,0.47654813528060913,-0.06408697366714478,0.10348944365978241,0.4837964177131653,-0.02339659444987774,0.19088028371334076,0.46672138571739197,-0.05436626449227333,0.24841582775115967,0.4724646210670471,-0.06703141331672668,0.30167001485824585,0.4819796085357666,-0.07073579728603363,30.0,640.0,480.0
20,0.10348893702030182,0.7382611036300659,6.826645062574244e-07,0.1866501271724701,0.6858676671981812,-0.01375296525657177,0.2538732588291168,0.5994511246681213,-0.02176629938185215,0.3128189444541931,0.5398900508880615,-0.034460969269275665,0.3644673228263855,0.49359267950057983,-0.04548689350485802,0.21481537818908691,0.47648537158966064,0.019812339916825294,0.27547362446784973,0.4435456395149231,-0.009275196120142937,0.3291371464729309,0.4556272029876709,-0.03843695670366287,0.37464436888694763,0.473071426153183,-0.05750467628240585,0.18249650299549103,0.45841050148010254,0.010308409109711647,0.2661389410495758,0.41885465383529663,-0.02349681593477726,0.3240814208984375,0.43972623348236084,-0.050290655344724655,0.37336593866348267,0.46825140714645386,-0.06392337381839752,0.14844192564487457,0.45565271377563477,-0.005624564364552498,0.24291226267814636,0.4220806956291199,-0.04158918187022209,0.3043087124824524,0.4451010823249817,-0.05861198157072067,0.3561420440673828,0.4788416624069214,-0.06337262690067291,0.11467044055461884,0.4719292223453522,-0.023853570222854614,0.20267681777477264,0.45901817083358765,-0.05394301936030388,0.259450763463974,0.4687070846557617,-0.06644424796104431,0.3110198974609375,0.4824124276638031,-0.0699445828795433,30.0,640.0,480.0
21,0.10051576048135757,0.7388834953308105,6.573787914021523e-07,0.18666480481624603,0.6884950995445251,-0.015471141785383224,0.2533876597881317,0.6018006205558777,-0.024135466665029526,0.3119535446166992,0.5417925119400024,-0.037813764065504074,0.36476263403892517,0.49296846985816956,-0.049416497349739075,0.21340100467205048,0.47932976484298706,0.02254635840654373,0.2735605835914612,0.4440358877182007,-0.008290162310004234,0.3286527991294861,0.45716220140457153,-0.03902294859290123,0.3742789626121521,0.4736919105052948,-0.059076253324747086,0.18257303535938263,0.46064096689224243,0.01282621081918478,0.2622680366039276,0.42106878757476807,-0.022427035495638847,0.322614461183548,0.4403179883956909,-0.0505627878010273,0.3740862011909485,0.465484082698822,-0.06512769311666489,0.14967574179172516,0.4572983384132385,-0.00413254089653492,0.23871323466300964,0.4226303696632385,-0.04163479432463646,0.3015487790107727,0.4437205493450165,-0.058887891471385956,0.3551793098449707,0.47427427768707275,-0.06339087337255478,0.11795702576637268,0.47241896390914917,-0.023842623457312584,0.20433270931243896,0.45671316981315613,-0.055051498115062714,0.2617722153663635,0.46314358711242676,-0.0677981972694397,0.31432655453681946,0.47342973947525024,-0.07130081206560135,30.0,640.0,480.0
