frame,x_0,y_0,z_0,x_1,y_1,z_1,x_2,y_2,z_2,x_3,y_3,z_3,x_4,y_4,z_4,x_5,y_5,z_5,x_6,y_6,z_6,x_7,y_7,z_7,x_8,y_8,z_8,x_9,y_9,z_9,x_10,y_10,z_10,x_11,y_11,z_11,x_12,y_12,z_12,x_13,y_13,z_13,x_14,y_14,z_14,x_15,y_15,z_15,x_16,y_16,z_16,x_17,y_17,z_17,x_18,y_18,z_18,x_19,y_19,z_19,x_20,y_20,z_20,frame_rate,frame_width,frame_height
10,0.6079220771789551,0.855010449886322,3.072875642828876e-07,0.5043138861656189,0.8908236026763916,-0.02997509576380253,0.3994676172733307,0.8640488982200623,-0.04167346656322479,0.3238475024700165,0.8114880919456482,-0.052595555782318115,0.2586519122123718,0.7709980010986328,-0.06219353899359703,0.3819579780101776,0.6834161281585693,-0.005630115512758493,0.2994677722454071,0.6115817427635193,-0.030092287808656693,0.24692969024181366,0.5712308883666992,-0.05349864438176155,0.20054642856121063,0.5358170866966248,-0.07159144431352615,0.4151941239833832,0.6257345676422119,-0.01187596283853054,0.3339177668094635,0.5323578119277954,-0.034005049616098404,0.2805602550506592,0.48150816559791565,-0.056298717856407166,0.2333678901195526,0.4389992356300354,-0.07266223430633545,0.4602036774158478,0.5920931696891785,-0.024661371484398842,0.38685932755470276,0.4945750832557678,-0.05050823464989662,0.33858174085617065,0.4401799440383911,-0.06727118045091629,0.293876588344574,0.39503541588783264,-0.07874154299497604,0.5173591375350952,0.5737895369529724,-0.04092225059866905,0.47932738065719604,0.48392024636268616,-0.06456749886274338,0.44971227645874023,0.4277842342853546,-0.07490813732147217,0.4192506670951843,0.3766237497329712,-0.08158715814352036,30.0,640.0,480.0
11,0.6179458498954773,0.8418752551078796,2.8034594379278133e-07,0.5081188678741455,0.8604158163070679,-0.01621648296713829,0.4046815037727356,0.8187153339385986,-0.02119879610836506,0.3351184129714966,0.771000862121582,-0.02916528657078743,0.2746243178844452,0.7392493486404419,-0.036047764122486115,0.38954097032546997,0.6537514925003052,0.014905883930623531,0.3122728168964386,0.5835860967636108,-0.005796284414827824,0.2618158459663391,0.5458115339279175,-0.02771124616265297,0.2185148000717163,0.5127568244934082,-0.04461256414651871,0.42438235878944397,0.6044042706489563,0.002984641818329692,0.3495713472366333,0.5167713761329651,-0.014420262537896633,0.29970768094062805,0.4657483696937561,-0.03510868921875954,0.2568395137786865,0.4228598177433014,-0.05035615339875221,0.4705621302127838,0.5720827579498291,-0.015142722055315971,0.40098845958709717,0.48433518409729004,-0.03528425097465515,0.3531193435192108,0.43338480591773987,-0.047977712005376816,0.30901002883911133,0.39189326763153076,-0.0570099763572216,0.530276894569397,0.5529075860977173,-0.036266591399908066,0.49402499198913574,0.467434823513031,-0.05345097556710243,0.4637877345085144,0.4144878685474396,-0.05839216709136963,0.431772381067276,0.36979278922080994,-0.06164257973432541,30.0,640.0,480.0
12,0.7093980312347412,0.6294705867767334,4.171731688984437e-07,0.6165259480476379,0.6085768938064575,-0.01475655846297741,0.5383575558662415,0.5204203128814697,-0.01857619918882847,0.4871412217617035,0.44177454710006714,-0.02287372574210167,0.44962695240974426,0.37967637181282043,-0.02720826305449009,0.5718168020248413,0.38322022557258606,-0.009267064742743969,0.5236580967903137,0.2768900394439697,-0.025155602023005486,0.48988163471221924,0.21140579879283905,-0.038740258663892746,0.4621359705924988,0.16458246111869812,-0.04900875315070152,0.61631178855896,0.3541966676712036,-0.019113050773739815,0.5651147961616516,0.2379734218120575,-0.03431542590260506,0.5292438268661499,0.16466647386550903,-0.051400233060121536,0.5010265707969666,0.11032971739768982,-0.06267480552196503,0.6685948967933655,0.34803810715675354,-0.03186921030282974,0.6246050596237183,0.22242771089076996,-0.05495179072022438,0.5949813723564148,0.1459370255470276,-0.07573205977678299,0.5696315169334412,0.08531740307807922,-0.08894601464271545,0.7264969944953918,0.36218810081481934,-0.04501274973154068,0.7291651964187622,0.2600559592247009,-0.07020885497331619,0.7266912460327148,0.19247354567050934,-0.08355794847011566,0.7230058312416077,0.13378819823265076,-0.09097125381231308,30.0,640.0,480.0
13,0.7344939708709717,0.6273382902145386,4.7602702579752076e-07,0.6331464052200317,0.5925382971763611,-0.023019561544060707,0.558967649936676,0.4841465353965759,-0.028275445103645325,0.5206230282783508,0.3864762783050537,-0.032347626984119415,0.4988229274749756,0.30974119901657104,-0.03556837886571884,0.614599347114563,0.3366389572620392,-0.010385764762759209,0.5733673572540283,0.21282406151294708,-0.026475876569747925,0.5499820113182068,0.13610383868217468,-0.04185134172439575,0.5317668318748474,0.07554751634597778,-0.05347635969519615,0.6683059334754944,0.31076452136039734,-0.015528252348303795,0.6424813270568848,0.173473060131073,-0.02695431001484394,0.6211451888084412,0.09238818287849426,-0.041529275476932526,0.6028637886047363,0.032122910022735596,-0.0521903894841671,0.7223924398422241,0.31035131216049194,-0.024930935353040695,0.7026466727256775,0.17017947137355804,-0.04090449586510658,0.6864814162254333,0.09257224202156067,-0.054711516946554184,0.6705961227416992,0.031082957983016968,-0.06485776603221893,0.7769687175750732,0.33300289511680603,-0.03664837032556534,0.7870844602584839,0.22714799642562866,-0.054421912878751755,0.7888218760490417,0.15988440811634064,-0.062420960515737534,0.787700891494751,0.10056337714195251,-0.06711414456367493,30.0,640.0,480.0
14,0.7584649920463562,0.639076828956604,5.475736202242842e-07,0.6512868404388428,0.5840591192245483,-0.035194654017686844,0.5792931318283081,0.4748297333717346,-0.04921753332018852,0.5409517288208008,0.36882954835891724,-0.06096941605210304,0.5194438695907593,0.2776122987270355,-0.07053287327289581,0.6356205344200134,0.3144231140613556,-0.011909405700862408,0.6070380210876465,0.18590761721134186,-0.03524382784962654,0.5902396440505981,0.10569804906845093,-0.05821022391319275,0.5768902897834778,0.03739580512046814,-0.07561351358890533,0.695096492767334,0.292896568775177,-0.015496516600251198,0.6800914406776428,0.1529684066772461,-0.034181855618953705,0.6644494533538818,0.06452417373657227,-0.056203048676252365,0.6489436030387878,-0.008591800928115845,-0.07236171513795853,0.7519060373306274,0.3013298213481903,-0.025403890758752823,0.7498820424079895,0.16371995210647583,-0.04790322855114937,0.7426329851150513,0.077066570520401,-0.06451667100191116,0.7322050333023071,0.001423954963684082,-0.07623866945505142,0.8087354898452759,0.3361290693283081,-0.03891974315047264,0.8281230926513672,0.22965197265148163,-0.061038218438625336,0.8327017426490784,0.15663953125476837,-0.06998677551746368,0.8328551054000854,0.08704853057861328,-0.07510674744844437,30.0,640.0,480.0
15,0.753131091594696,0.6622837781906128,5.431140266409784e-07,0.6488354206085205,0.6051199436187744,-0.037861231714487076,0.5748392343521118,0.4948696792125702,-0.05158895626664162,0.5398415327072144,0.38365834951400757,-0.06269671767950058,0.51889967918396,0.28981053829193115,-0.0711166188120842,0.6317870020866394,0.3230776786804199,-0.008356692269444466,0.6050401926040649,0.19299493730068207,-0.03245197981595993,0.5897212028503418,0.11187031865119934,-0.056428052484989166,0.5789149403572083,0.04048308730125427,-0.074619360268116,0.6912168264389038,0.30126065015792847,-0.011113611981272697,0.677371621131897,0.16033901274204254,-0.030668433755636215,0.6687479615211487,0.0708608627319336,-0.05311927944421768,0.6615633964538574,-0.006746053695678711,-0.06969659775495529,0.7479780912399292,0.30972397327423096,-0.02124612033367157,0.7490181922912598,0.1706109344959259,-0.04599718004465103,0.7487269043922424,0.08067557215690613,-0.06395596265792847,0.746857762336731,0.0012366771697998047,-0.07622038573026657,0.8046540021896362,0.3436306416988373,-0.035429902374744415,0.8224623203277588,0.235407292842865,-0.059013284742832184,0.8303383588790894,0.16226741671562195,-0.06895679980516434,0.8366203904151917,0.09250670671463013,-0.07475044578313828,30.0,640.0,480.0
16,0.7416448593139648,0.6811708211898804,4.969355131834163e-07,0.6348570585250854,0.6312742233276367,-0.03485116362571716,0.5571944713592529,0.5250577926635742,-0.049420371651649475,0.5228559970855713,0.41570210456848145,-0.06249018386006355,0.5019252300262451,0.3230406939983368,-0.0733555406332016,0.6091974377632141,0.3489489257335663,-0.010075011290609837,0.5779478549957275,0.21791885793209076,-0.037277694791555405,0.5618969798088074,0.13426947593688965,-0.06350064277648926,0.5511456727981567,0.06358811259269714,-0.08240582048892975,0.667611837387085,0.32205435633659363,-0.014247184619307518,0.6485792994499207,0.17667256295681,-0.03559254854917526,0.6332048177719116,0.08580595254898071,-0.057699721306562424,0.6214745044708252,0.010858297348022461,-0.07373614609241486,0.7247853875160217,0.32544654607772827,-0.025421494618058205,0.7196504473686218,0.18393860757350922,-0.049587052315473557,0.7153447866439819,0.0958755612373352,-0.06554367393255234,0.7112947702407837,0.02356657385826111,-0.07635162770748138,0.7835268378257751,0.35613813996315,-0.040753431618213654,0.8018873929977417,0.24688169360160828,-0.06309633702039719,0.8082172870635986,0.17411954700946808,-0.07183030992746353,0.8126624822616577,0.10775640606880188,-0.076565682888031,30.0,640.0,480.0
17,0.7282262444496155,0.7099469900131226,5.255753876554081e-07,0.6216980218887329,0.6759485006332397,-0.043004751205444336,0.5350395441055298,0.5841391086578369,-0.06134895980358124,0.49023449420928955,0.4767131209373474,-0.0762062594294548,0.46535539627075195,0.3799423277378082,-0.08822894096374512,0.5775898694992065,0.40128186345100403,-0.020035209134221077,0.5414753556251526,0.26754435896873474,-0.047383420169353485,0.5223487019538879,0.18449702858924866,-0.07220209389925003,0.5085741877555847,0.11589962244033813,-0.09041767567396164,0.6356345415115356,0.36646515130996704,-0.020636534318327904,0.6090872287750244,0.2145722657442093,-0.04170326888561249,0.5926554799079895,0.12476640939712524,-0.06263957172632217,0.5793223977088928,0.05156815052032471,-0.07854501157999039,0.6931559443473816,0.3632914423942566,-0.028865963220596313,0.6792126893997192,0.2107265293598175,-0.0545901358127594,0.6714334487915039,0.12219059467315674,-0.07242011278867722,0.6615590453147888,0.04814919829368591,-0.08508842438459396,0.7539818286895752,0.38586118817329407,-0.04153462499380112,0.767429769039154,0.27188974618911743,-0.06628066301345825,0.7733806371688843,0.200213223695755,-0.07758085429668427,0.775007426738739,0.13665184378623962,-0.08478027582168579,30.0,640.0,480.0
18,0.6529723405838013,0.7989125847816467,5.171864358999301e-07,0.5574095249176025,0.8350906372070312,-0.03740707039833069,0.45953255891799927,0.7915694713592529,-0.053254637867212296,0.3942875266075134,0.7229048609733582,-0.06584645807743073,0.3343571424484253,0.6762933135032654,-0.07781127095222473,0.45345965027809143,0.6087785959243774,-0.026900814846158028,0.3829483389854431,0.5228879451751709,-0.05303145572543144,0.33518728613853455,0.46940895915031433,-0.07662143558263779,0.2949044108390808,0.4222946763038635,-0.09471464902162552,0.4951189160346985,0.5543605089187622,-0.031022783368825912,0.43218547105789185,0.442828893661499,-0.053175441920757294,0.3869633674621582,0.37632226943969727,-0.07622852176427841,0.34981444478034973,0.32277750968933105,-0.09351758658885956,0.5466963052749634,0.5258616209030151,-0.040816470980644226,0.4934471547603607,0.41125035285949707,-0.06688462942838669,0.4528670608997345,0.3502216041088104,-0.08462293446063995,0.4154931604862213,0.30050599575042725,-0.09680195152759552,0.608479380607605,0.516003429889679,-0.054164204746484756,0.5786657333374023,0.41262316703796387,-0.07982710003852844,0.5570703744888306,0.3474918007850647,-0.09010908752679825,0.5350828170776367,0.2920224666595459,-0.09627450257539749,30.0,640.0,480.0
19,0.7390078902244568,0.8038854598999023,-4.199779368718737e-08,0.6226556301116943,0.8169360160827637,-0.033089350908994675,0.51340651512146,0.7652736306190491,-0.04735492169857025,0.43729162216186523,0.6950763463973999,-0.06191334128379822,0.37456631660461426,0.636873722076416,-0.07620803266763687,0.5059672594070435,0.5785088539123535,-0.01225950289517641,0.4151414632797241,0.48765698075294495,-0.03559211641550064,0.3636191189289093,0.4364795386791229,-0.0581759512424469,0.3231668472290039,0.39561864733695984,-0.07566104829311371,0.5395057797431946,0.5277628302574158,-0.017190124839544296,0.45094138383865356,0.41165030002593994,-0.03846534341573715,0.3928951919078827,0.35250934958457947,-0.06082833185791969,0.3455093502998352,0.31148797273635864,-0.07809577882289886,0.5832293033599854,0.5002049207687378,-0.02884092554450035,0.505945086479187,0.38488954305648804,-0.05113616958260536,0.4526437520980835,0.3257625102996826,-0.0735597163438797,0.40619170665740967,0.28378182649612427,-0.09031891077756882,0.6398802399635315,0.49556973576545715,-0.04471921920776367,0.605489194393158,0.3995196521282196,-0.06596065312623978,0.5771994590759277,0.3388804793357849,-0.08149057626724243,0.546919584274292,0.2886522114276886,-0.0930737555027008,30.0,640.0,480.0
20,0.6893843412399292,0.8193263411521912,4.00443695980357e-07,0.5739269852638245,0.8468450307846069,-0.03778200224041939,0.4707663357257843,0.811835765838623,-0.05173536390066147,0.3995283544063568,0.7435150742530823,-0.06386226415634155,0.3354172110557556,0.6865673661231995,-0.07346346229314804,0.4485989212989807,0.6243593692779541,-0.000643781095277518,0.3662046194076538,0.5546006560325623,-0.023096516728401184,0.3171439468860626,0.5113990902900696,-0.04725642502307892,0.27463194727897644,0.46756598353385925,-0.06660301238298416,0.4846119284629822,0.567802369594574,-0.0027593120466917753,0.40470463037490845,0.47132694721221924,-0.020306473597884178,0.35382601618766785,0.4174482822418213,-0.04202177748084068,0.3081192374229431,0.3672912120819092,-0.06005303934216499,0.5318687558174133,0.5384426116943359,-0.013267387636005878,0.4656118154525757,0.43704086542129517,-0.035506799817085266,0.41904503107070923,0.38191455602645874,-0.05216943472623825,0.3733072280883789,0.3321288824081421,-0.06544125825166702,0.5926017761230469,0.5244407653808594,-0.028711684048175812,0.5608651041984558,0.4295341372489929,-0.05003507435321808,0.5348943471908569,0.3700134754180908,-0.06105177849531174,0.5058598518371582,0.3132420778274536,-0.0695514976978302,30.0,640.0,480.0
21,0.6872603893280029,0.8075661063194275,3.256376146509865e-07,0.5711550712585449,0.8269035220146179,-0.02439860813319683,0.47021806240081787,0.7874881029129028,-0.034076202660799026,0.40389010310173035,0.7184572815895081,-0.04496292024850845,0.3438323736190796,0.6678881049156189,-0.05448169633746147,0.45377129316329956,0.6124573945999146,0.007554369512945414,0.3761470317840576,0.540584146976471,-0.016100667417049408,0.3268539309501648,0.4983624815940857,-0.04098103940486908,0.2832683324813843,0.4558700919151306,-0.06048838794231415,0.48921066522598267,0.559448778629303,-0.0024563351180404425,0.4094238579273224,0.4672585129737854,-0.022325996309518814,0.35869714617729187,0.4135754704475403,-0.04568227380514145,0.31306278705596924,0.3637388348579407,-0.06358396261930466,0.5355625152587891,0.5289860367774963,-0.019357144832611084,0.4666467010974884,0.4307886064052582,-0.04321416839957237,0.4207916557788849,0.3747537136077881,-0.059006985276937485,0.3773319125175476,0.3256506025791168,-0.07040168344974518,0.5953852534294128,0.5137659311294556,-0.03985998407006264,0.5590543746948242,0.4221826195716858,-0.0616469532251358,0.5307579040527344,0.3632647693157196,-0.06979978829622269,0.5005503296852112,0.30976828932762146,-0.07522858679294586,30.0,640.0,480.0
